project,file,size_kb,status
h-beam-piper_short-fiction,rebel-raider.md,84.0,todo
h-beam-piper_short-fiction,operation-r-s-v-p.md,14.1,todo
h-beam-piper_short-fiction,dearest.md,37.2,todo
h-beam-piper_short-fiction,temple-trouble.md,70.1,todo
h-beam-piper_short-fiction,day-of-the-moron.md,65.3,todo
h-beam-piper_short-fiction,genesis.md,47.0,todo
h-beam-piper_short-fiction,null-a-b-c.md,204.5,todo
h-beam-piper_short-fiction,the-return.md,62.2,todo
h-beam-piper_short-fiction,time-crime.md,213.2,todo
h-beam-piper_short-fiction,omnilingual.md,93.9,todo
h-beam-piper_short-fiction,lone-star-planet.md,172.6,todo
h-beam-piper_short-fiction,the-edge-of-the-knife.md,93.2,todo
h-beam-piper_short-fiction,the-keeper.md,50.9,todo
h-beam-piper_short-fiction,graveyard-of-dreams.md,45.2,todo
h-beam-piper_short-fiction,ministry-of-disturbance.md,94.9,todo
h-beam-piper_short-fiction,hunter-patrol.md,65.1,todo
h-beam-piper_short-fiction,crossroads-of-destiny.md,25.2,todo
h-beam-piper_short-fiction,the-answer.md,25.1,todo
h-beam-piper_short-fiction,oomphel-in-the-sky.md,99.1,todo
h-beam-piper_short-fiction,naudsonce.md,95.2,todo
h-beam-piper_short-fiction,a-slave-is-a-slave.md,126.0,todo
h-beam-piper_short-fiction,endnotes.md,0.4,todo
h-beam-piper_space-viking,01-i.md,9.1,done
h-beam-piper_space-viking,02-ii.md,11.1,done
h-beam-piper_space-viking,03-iii.md,8.4,done
h-beam-piper_space-viking,04-iv.md,8.6,done
h-beam-piper_space-viking,05-v.md,10.2,done
h-beam-piper_space-viking,06-vi.md,16.0,done
h-beam-piper_space-viking,07-vii.md,11.9,done
h-beam-piper_space-viking,08-viii.md,14.8,done
h-beam-piper_space-viking,09-ix.md,18.8,done
h-beam-piper_space-viking,10-x.md,9.5,done
h-beam-piper_space-viking,11-xi.md,9.7,done
h-beam-piper_space-viking,12-xii.md,17.6,done
h-beam-piper_space-viking,13-xiii.md,7.4,done
h-beam-piper_space-viking,14-xiv.md,15.8,done
h-beam-piper_space-viking,15-xv.md,14.3,done
h-beam-piper_space-viking,16-xvi.md,14.7,done
h-beam-piper_space-viking,17-xvii.md,15.4,done
h-beam-piper_space-viking,18-xviii.md,13.7,done
h-beam-piper_space-viking,19-xix.md,12.4,done
h-beam-piper_space-viking,20-xx.md,18.5,done
h-beam-piper_space-viking,21-xxi.md,17.0,done
h-beam-piper_space-viking,22-xxii.md,15.6,done
h-beam-piper_space-viking,23-xxiii.md,19.2,done
h-beam-piper_space-viking,24-xxiv.md,13.3,done
h-beam-piper_space-viking,25-xxv.md,23.6,done
h-beam-piper_space-viking,26-xxvi.md,14.4,done
h-beam-piper_space-viking,27-xxvii.md,20.4,done
h-beam-piper_the-cosmic-computer,01-i.md,16.1,done
h-beam-piper_the-cosmic-computer,02-ii.md,10.6,done
h-beam-piper_the-cosmic-computer,03-iii.md,12.2,done
h-beam-piper_the-cosmic-computer,04-iv.md,19.9,done
h-beam-piper_the-cosmic-computer,05-v.md,15.2,done
h-beam-piper_the-cosmic-computer,06-vi.md,27.3,done
h-beam-piper_the-cosmic-computer,07-vii.md,14.7,done
h-beam-piper_the-cosmic-computer,08-viii.md,14.1,done
h-beam-piper_the-cosmic-computer,09-ix.md,17.0,done
h-beam-piper_the-cosmic-computer,10-x.md,22.6,done
h-beam-piper_the-cosmic-computer,11-xi.md,14.1,done
h-beam-piper_the-cosmic-computer,12-xii.md,16.5,done
h-beam-piper_the-cosmic-computer,13-xiii.md,11.9,done
h-beam-piper_the-cosmic-computer,14-xiv.md,28.7,done
h-beam-piper_the-cosmic-computer,15-xv.md,18.3,done
h-beam-piper_the-cosmic-computer,16-xvi.md,16.0,done
h-beam-piper_the-cosmic-computer,17-xvii.md,14.6,done
h-beam-piper_the-cosmic-computer,18-xviii.md,19.4,done
h-beam-piper_the-cosmic-computer,19-xix.md,14.6,done
h-beam-piper_the-cosmic-computer,20-xx.md,15.3,done
h-beam-piper_the-cosmic-computer,21-xxi.md,22.9,done
h-beam-piper_the-cosmic-computer,22-xxii.md,6.3,done
h-beam-piper_uller-uprising,a-bag-of-tricks-we-don-t-have.md,21.4,done
h-beam-piper_uller-uprising,a-place-in-my-heart-for-hildegarde.md,16.5,done
h-beam-piper_uller-uprising,authority-of-governor-general-von-schlichten.md,24.9,done
h-beam-piper_uller-uprising,bismillah-how-dumb-can-we-get.md,18.9,done
h-beam-piper_uller-uprising,commander-in-chief-front-and-center.md,28.1,done
h-beam-piper_uller-uprising,don-t-push-them-anywhere-put-them-back-in-the-bottle.md,19.7,done
h-beam-piper_uller-uprising,dr-john-d-clark.md,11.9,done
h-beam-piper_uller-uprising,four-and-twenty-geek-heads.md,11.7,done
h-beam-piper_uller-uprising,if-you-read-it-in-stanley-browne.md,16.2,done
h-beam-piper_uller-uprising,of-princedoms-which-have-been-won-by-conquest.md,17.9,done
h-beam-piper_uller-uprising,on-satan-s-footstool.md,14.4,done
h-beam-piper_uller-uprising,rakkeed-stalin-and-the-rev-keeluk.md,13.9,done
h-beam-piper_uller-uprising,the-bad-news-came-after-the-coffee.md,14.0,done
h-beam-piper_uller-uprising,the-geek-luftwaffe-and-the-kragan-airlift.md,15.6,done
h-beam-piper_uller-uprising,the-reviewers-panned-hell-out-of-it.md,25.5,done
h-beam-piper_uller-uprising,the-shadow-of-niflheim.md,20.1,done
h-beam-piper_uller-uprising,you-can-depend-on-it-it-s-wrong.md,18.1,done
h-c-bailey_call-mr-fortune,case-1.md,42.0,done
h-c-bailey_call-mr-fortune,case-2.md,46.3,done
h-c-bailey_call-mr-fortune,case-3.md,43.9,done
h-c-bailey_call-mr-fortune,case-4.md,42.1,done
h-c-bailey_call-mr-fortune,case-5.md,43.3,done
h-c-bailey_call-mr-fortune,case-6.md,95.0,done
h-c-mcneile_bulldog-drummond,00-prologue.md,25.9,todo
h-c-mcneile_bulldog-drummond,01-in-which-he-takes-tea-at-the-carlton-and-is-surprised.md,31.3,todo
h-c-mcneile_bulldog-drummond,02-in-which-he-journeys-to-godalming-and-the-game-begins.md,37.3,todo
h-c-mcneile_bulldog-drummond,03-in-which-things-happen-in-half-moon-street.md,35.4,todo
h-c-mcneile_bulldog-drummond,04-in-which-he-spends-a-quiet-night-at-the-elms.md,33.4,todo
h-c-mcneile_bulldog-drummond,05-in-which-there-is-trouble-at-goring.md,33.2,todo
h-c-mcneile_bulldog-drummond,06-in-which-a-very-old-game-takes-place-on-the-hog-s-back.md,34.4,todo
h-c-mcneile_bulldog-drummond,07-in-which-he-spends-an-hour-or-two-on-a-roof.md,39.4,todo
h-c-mcneile_bulldog-drummond,08-in-which-he-goes-to-paris-for-a-night.md,36.7,todo
h-c-mcneile_bulldog-drummond,09-in-which-he-has-a-near-shave.md,34.3,todo
h-c-mcneile_bulldog-drummond,10-in-which-the-hun-nation-decreases-by-one.md,36.2,todo
h-c-mcneile_bulldog-drummond,11-in-which-lakington-plays-his-last-coup.md,40.2,todo
h-c-mcneile_bulldog-drummond,12-in-which-the-last-round-takes-place.md,36.7,todo
h-c-mcneile_bulldog-drummond,13-epilogue.md,3.8,todo
h-c-mcneile_the-black-gang,chapter-1.md,23.7,done
h-c-mcneile_the-black-gang,chapter-2.md,35.1,done
h-c-mcneile_the-black-gang,chapter-3.md,9.0,done
h-c-mcneile_the-black-gang,chapter-4.md,20.9,done
h-c-mcneile_the-black-gang,chapter-5.md,24.0,done
h-c-mcneile_the-black-gang,chapter-6.md,28.7,done
h-c-mcneile_the-black-gang,chapter-7.md,19.6,done
h-c-mcneile_the-black-gang,chapter-8.md,12.0,done
h-c-mcneile_the-black-gang,chapter-9.md,18.9,done
h-c-mcneile_the-black-gang,chapter-10.md,23.1,done
h-c-mcneile_the-black-gang,chapter-11.md,17.1,done
h-c-mcneile_the-black-gang,chapter-12.md,18.4,done
h-c-mcneile_the-black-gang,chapter-13.md,21.0,done
h-c-mcneile_the-black-gang,chapter-14.md,36.5,done
h-c-mcneile_the-black-gang,chapter-15.md,35.5,done
h-c-mcneile_the-black-gang,chapter-16.md,27.8,done
h-c-mcneile_the-black-gang,chapter-17.md,30.5,done
h-c-mcneile_the-black-gang,chapter-18.md,28.8,done
h-de-vere-stacpoole_the-blue-lagoon,01-book-i.md,0.0,done
h-de-vere-stacpoole_the-blue-lagoon,02-part-i.md,0.0,done
h-de-vere-stacpoole_the-blue-lagoon,03-where-the-slush-lamp-burns.md,6.5,done
h-de-vere-stacpoole_the-blue-lagoon,04-under-the-stars.md,11.3,done
h-de-vere-stacpoole_the-blue-lagoon,05-the-shadow-and-the-fire.md,6.0,done
h-de-vere-stacpoole_the-blue-lagoon,06-and-like-a-dream-dissolved.md,9.0,done
h-de-vere-stacpoole_the-blue-lagoon,07-voices-heard-in-the-mist.md,7.5,done
h-de-vere-stacpoole_the-blue-lagoon,08-dawn-on-a-wide-wide-sea.md,13.4,done
h-de-vere-stacpoole_the-blue-lagoon,09-story-of-the-pig-and-the-billy-goat.md,4.9,done
h-de-vere-stacpoole_the-blue-lagoon,10-s-h-e-n-a-n-d-o-a-h.md,12.3,done
h-de-vere-stacpoole_the-blue-lagoon,11-shadows-in-the-moonlight.md,10.0,done
h-de-vere-stacpoole_the-blue-lagoon,12-the-tragedy-of-the-boats.md,5.2,done
h-de-vere-stacpoole_the-blue-lagoon,13-part-ii.md,0.0,done
h-de-vere-stacpoole_the-blue-lagoon,14-the-island.md,6.3,done
h-de-vere-stacpoole_the-blue-lagoon,15-the-lake-of-azure.md,11.7,done
h-de-vere-stacpoole_the-blue-lagoon,16-death-veiled-with-lichen.md,7.1,done
h-de-vere-stacpoole_the-blue-lagoon,17-echoes-of-fairyland.md,8.2,done
h-de-vere-stacpoole_the-blue-lagoon,18-fair-pictures-in-the-blue.md,3.4,done
h-de-vere-stacpoole_the-blue-lagoon,19-part-iii.md,0.0,done
h-de-vere-stacpoole_the-blue-lagoon,20-the-poetry-of-learning.md,15.9,done
h-de-vere-stacpoole_the-blue-lagoon,21-the-devil-s-cask.md,6.8,done
h-de-vere-stacpoole_the-blue-lagoon,22-the-rat-hunt.md,5.9,done
h-de-vere-stacpoole_the-blue-lagoon,23-starlight-on-the-foam.md,7.4,done
h-de-vere-stacpoole_the-blue-lagoon,24-the-dreamer-on-the-reef.md,8.1,done
h-de-vere-stacpoole_the-blue-lagoon,25-the-garland-of-flowers.md,4.9,done
h-de-vere-stacpoole_the-blue-lagoon,26-alone.md,4.3,done
h-de-vere-stacpoole_the-blue-lagoon,27-they-move-away.md,3.6,done
h-de-vere-stacpoole_the-blue-lagoon,28-book-ii.md,0.0,done
h-de-vere-stacpoole_the-blue-lagoon,29-part-i-2.md,0.0,done
h-de-vere-stacpoole_the-blue-lagoon,30-under-the-artu-tree.md,3.8,done
h-de-vere-stacpoole_the-blue-lagoon,31-half-child-half-savage.md,10.2,done
h-de-vere-stacpoole_the-blue-lagoon,32-the-demon-of-the-reef.md,5.6,done
h-de-vere-stacpoole_the-blue-lagoon,33-what-beauty-concealed.md,8.4,done
h-de-vere-stacpoole_the-blue-lagoon,34-the-sound-of-a-drum.md,6.3,done
h-de-vere-stacpoole_the-blue-lagoon,35-sails-upon-the-sea.md,11.9,done
h-de-vere-stacpoole_the-blue-lagoon,36-the-schooner.md,6.2,done
h-de-vere-stacpoole_the-blue-lagoon,37-love-steps-in.md,6.6,done
h-de-vere-stacpoole_the-blue-lagoon,38-the-sleep-of-paradise.md,1.5,done
h-de-vere-stacpoole_the-blue-lagoon,39-part-ii-2.md,0.0,done
h-de-vere-stacpoole_the-blue-lagoon,40-an-island-honeymoon.md,4.4,done
h-de-vere-stacpoole_the-blue-lagoon,41-the-vanishing-of-emmeline.md,7.8,done
h-de-vere-stacpoole_the-blue-lagoon,42-the-vanishing-of-emmeline-continued.md,4.3,done
h-de-vere-stacpoole_the-blue-lagoon,43-the-newcomer.md,3.3,done
h-de-vere-stacpoole_the-blue-lagoon,44-hannah.md,6.2,done
h-de-vere-stacpoole_the-blue-lagoon,45-the-lagoon-of-fire.md,4.4,done
h-de-vere-stacpoole_the-blue-lagoon,46-the-cyclone.md,6.2,done
h-de-vere-stacpoole_the-blue-lagoon,47-the-stricken-woods.md,4.7,done
h-de-vere-stacpoole_the-blue-lagoon,48-a-fallen-idol.md,3.8,done
h-de-vere-stacpoole_the-blue-lagoon,49-the-expedition.md,10.4,done
h-de-vere-stacpoole_the-blue-lagoon,50-the-keeper-of-the-lagoon.md,3.6,done
h-de-vere-stacpoole_the-blue-lagoon,51-the-hand-of-the-sea.md,1.7,done
h-de-vere-stacpoole_the-blue-lagoon,52-together.md,1.3,done
h-de-vere-stacpoole_the-blue-lagoon,53-book-iii.md,0.0,done
h-de-vere-stacpoole_the-blue-lagoon,54-mad-lestrange.md,4.4,done
h-de-vere-stacpoole_the-blue-lagoon,55-the-secret-of-the-azure.md,4.7,done
h-de-vere-stacpoole_the-blue-lagoon,56-captain-fountain.md,15.0,done
h-de-vere-stacpoole_the-blue-lagoon,57-due-south.md,9.8,done
h-de-vere-stacpoole_the-blue-lagoon,58-list-of-illustrations.md,0.3,done
h-g-wells_kipps,chitterlow.md,41.2,todo
h-g-wells_kipps,discords.md,34.5,todo
h-g-wells_kipps,engaged.md,34.7,todo
h-g-wells_kipps,epigraph.md,0.4,todo
h-g-wells_kipps,kipps-enters-society.md,34.8,todo
h-g-wells_kipps,kippses.md,0.0,todo
h-g-wells_kipps,london.md,61.4,todo
h-g-wells_kipps,mr-coote-the-chaperon.md,0.0,todo
h-g-wells_kipps,swapped.md,14.6,todo
h-g-wells_kipps,terminations.md,49.1,todo
h-g-wells_kipps,the-bicycle-manufacturer.md,18.0,todo
h-g-wells_kipps,the-callers.md,23.8,todo
h-g-wells_kipps,the-emporium.md,39.6,todo
h-g-wells_kipps,the-housing-problem.md,39.0,todo
h-g-wells_kipps,the-labyrinthodon.md,15.0,todo
h-g-wells_kipps,the-little-shop-at-new-romney.md,45.5,todo
h-g-wells_kipps,the-making-of-kipps.md,0.0,todo
h-g-wells_kipps,the-new-conditions.md,43.8,todo
h-g-wells_kipps,the-pupil-lover.md,31.1,todo
h-g-wells_kipps,the-unexpected.md,50.4,todo
h-g-wells_kipps,the-walshinghams.md,21.5,todo
h-g-wells_kipps,the-woodcarving-class.md,32.8,todo
h-g-wells_mr-britling-sees-it-through,in-the-web-of-the-ineffective.md,141.5,todo
h-g-wells_mr-britling-sees-it-through,malignity.md,58.7,todo
h-g-wells_mr-britling-sees-it-through,matching-s-easy-at-ease.md,0.0,todo
h-g-wells_mr-britling-sees-it-through,matching-s-easy-at-war.md,0.0,todo
h-g-wells_mr-britling-sees-it-through,mr-britling-continues-his-exposition.md,72.4,todo
h-g-wells_mr-britling-sees-it-through,mr-britling-in-soliloquy.md,50.3,todo
h-g-wells_mr-britling-sees-it-through,mr-britling-writes-until-sunrise.md,46.5,todo
h-g-wells_mr-britling-sees-it-through,mr-direck-visits-mr-britling.md,57.8,todo
h-g-wells_mr-britling-sees-it-through,mrs-teddy-goes-for-a-walk.md,60.6,todo
h-g-wells_mr-britling-sees-it-through,onlookers.md,75.5,todo
h-g-wells_mr-britling-sees-it-through,taking-part.md,80.5,todo
h-g-wells_mr-britling-sees-it-through,the-coming-of-the-day.md,114.0,todo
h-g-wells_mr-britling-sees-it-through,the-entertainment-of-mr-direck-reaches-a-climax.md,43.4,todo
h-g-wells_mr-britling-sees-it-through,the-testament-of-matching-s-easy.md,0.0,todo
h-g-wells_short-fiction,a-catastrophe.md,18.1,done
h-g-wells_short-fiction,a-deal-in-ostriches.md,9.7,done
h-g-wells_short-fiction,a-dream-of-armageddon.md,54.5,done
h-g-wells_short-fiction,a-pantoum-in-prose.md,37.8,done
h-g-wells_short-fiction,a-slip-under-the-microscope.md,40.4,done
h-g-wells_short-fiction,a-story-of-the-days-to-come.md,35.8,done
h-g-wells_short-fiction,a-story-of-the-stone-age.md,32.4,done
h-g-wells_short-fiction,a-vision-of-judgment.md,0.5,done
h-g-wells_short-fiction,aepyornis-island.md,25.4,done
h-g-wells_short-fiction,an-unsympathetic-love-story.md,20.5,done
h-g-wells_short-fiction,filmer.md,38.3,done
h-g-wells_short-fiction,in-the-abyss.md,34.0,done
h-g-wells_short-fiction,in-the-avu-observatory.md,14.9,done
h-g-wells_short-fiction,jimmy-goggles-the-god.md,27.3,done
h-g-wells_short-fiction,miss-winchelsea-s-heart.md,39.0,done
h-g-wells_short-fiction,mr-brisher-s-treasure.md,20.9,done
h-g-wells_short-fiction,mr-ledbetter-s-vacation.md,39.0,done
h-g-wells_short-fiction,mr-skelmersdale-in-fairyland.md,29.0,done
h-g-wells_short-fiction,pollock-and-the-porroh-man.md,33.5,done
h-g-wells_short-fiction,the-apple.md,16.9,done
h-g-wells_short-fiction,the-argonauts-of-the-air.md,25.9,done
h-g-wells_short-fiction,the-beautiful-suit.md,9.2,done
h-g-wells_short-fiction,the-cone.md,23.9,done
h-g-wells_short-fiction,the-country-of-the-blind.md,52.0,done
h-g-wells_short-fiction,the-crystal-egg.md,38.6,done
h-g-wells_short-fiction,the-diamond-maker.md,15.6,done
h-g-wells_short-fiction,the-door-in-the-wall.md,18.2,done
h-g-wells_short-fiction,the-empire-of-the-ants.md,13.3,done
h-g-wells_short-fiction,the-flowering-of-the-strange-orchid.md,16.7,done
h-g-wells_short-fiction,the-flying-man.md,13.9,done
h-g-wells_short-fiction,the-hammerpond-park-burglary.md,15.5,done
h-g-wells_short-fiction,the-jilting-of-jane.md,12.3,done
h-g-wells_short-fiction,the-land-ironclads.md,9.2,done
h-g-wells_short-fiction,the-lord-of-the-dynamos.md,18.9,done
h-g-wells_short-fiction,the-lost-inheritance.md,14.6,done
h-g-wells_short-fiction,the-magic-shop.md,22.2,done
h-g-wells_short-fiction,the-moth.md,21.6,done
h-g-wells_short-fiction,the-new-accelerator.md,30.2,done
h-g-wells_short-fiction,the-obliterated-man.md,17.5,done
h-g-wells_short-fiction,the-pearl-of-love.md,8.9,done
h-g-wells_short-fiction,the-plattner-story.md,44.1,done
h-g-wells_short-fiction,the-purple-pileus.md,25.3,done
h-g-wells_short-fiction,the-red-room.md,19.6,done
h-g-wells_short-fiction,the-remarkable-case-of-davidson-s-eyes.md,5.7,done
h-g-wells_short-fiction,the-sea-raiders.md,8.0,done
h-g-wells_short-fiction,the-star.md,24.9,done
h-g-wells_short-fiction,the-stolen-bacillus.md,14.0,done
h-g-wells_short-fiction,the-stolen-body.md,35.2,done
h-g-wells_short-fiction,the-story-of-the-inexperienced-ghost.md,27.4,done
h-g-wells_short-fiction,the-story-of-the-late-mr-elvesham.md,36.8,done
h-g-wells_short-fiction,the-temptation-of-harringay.md,11.3,done
h-g-wells_short-fiction,the-treasure-in-the-forest.md,16.3,done
h-g-wells_short-fiction,the-triumphs-of-a-taxidermist.md,8.0,done
h-g-wells_short-fiction,the-truth-about-pyecraft.md,20.5,done
h-g-wells_short-fiction,the-valley-of-spiders.md,22.6,done
h-g-wells_short-fiction,through-a-window.md,17.2,done
h-g-wells_short-fiction,under-the-knife.md,30.2,done
h-g-wells_the-history-of-mr-polly,beginnings-and-the-bazaar.md,38.6,todo
h-g-wells_the-history-of-mr-polly,cribs.md,19.2,todo
h-g-wells_the-history-of-mr-polly,making-an-end-to-things.md,39.0,todo
h-g-wells_the-history-of-mr-polly,miriam-revisited.md,20.8,todo
h-g-wells_the-history-of-mr-polly,miriam.md,57.6,todo
h-g-wells_the-history-of-mr-polly,mr-polly-an-orphan.md,39.3,todo
h-g-wells_the-history-of-mr-polly,mr-polly-takes-a-vacation.md,37.5,todo
h-g-wells_the-history-of-mr-polly,the-dismissal-of-parsons.md,17.5,todo
h-g-wells_the-history-of-mr-polly,the-little-shop-at-fishbourne.md,48.0,todo
h-g-wells_the-history-of-mr-polly,the-potwell-inn.md,78.1,todo
h-g-wells_the-wonderful-visit,after-dinner-continued-2.md,3.9,done
h-g-wells_the-wonderful-visit,at-the-vicarage-continued-2.md,4.3,done
h-g-wells_the-wonderful-visit,the-angel-explores-the-village-continued-2.md,6.8,done
h-g-wells_the-wonderful-visit,the-angel-s-debut-continued-2.md,0.9,done
h-g-wells_the-wonderful-visit,the-curate-continued-2.md,3.6,done
h-g-wells_the-wonderful-visit,the-hunting-of-the-strange-bird-continued-2.md,3.7,done
h-g-wells_the-wonderful-visit,the-last-day-of-the-visit-continued-2.md,0.9,done
h-g-wells_the-wonderful-visit,the-vicar-and-the-angel-continued-2.md,3.5,done
h-g-wells_the-wonderful-visit,after-dinner-continued-3.md,3.6,done
h-g-wells_the-wonderful-visit,the-angel-explores-the-village-continued-3.md,4.6,done
h-g-wells_the-wonderful-visit,the-angel-s-debut-continued-3.md,2.6,done
h-g-wells_the-wonderful-visit,the-last-day-of-the-visit-continued-3.md,2.4,done
h-g-wells_the-wonderful-visit,the-last-day-of-the-visit-continued-4.md,2.5,done
h-g-wells_the-wonderful-visit,the-last-day-of-the-visit-continued-5.md,1.3,done
h-g-wells_the-wonderful-visit,a-trivial-incident.md,1.3,done
h-g-wells_the-wonderful-visit,after-dinner-continued.md,1.8,done
h-g-wells_the-wonderful-visit,after-dinner.md,9.2,done
